CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Region,Manager,Returned
HG-14845,55,10,785.6279999999999,3,2,1,6,Potential,Central,Kelly Williams,false
HG-14965,24,17,3247.642,4,4,3,11,Champions,Central,Kelly Williams,true
HG-14965,24,17,3247.642,4,4,3,11,Champions,West,Anna Andreadi,true
HG-14965,24,17,3247.642,4,4,3,11,Champions,South,Cassandra Brandow,true
HG-14965,24,17,3247.642,4,4,3,11,Champions,East,Chuck Magee,true
HG-15025,7,11,3690.284,4,2,3,9,Loyal,East,Chuck Magee,false
HG-15025,7,11,3690.284,4,2,3,9,Loyal,Central,Kelly Williams,false
HG-15025,7,11,3690.284,4,2,3,9,Loyal,South,Cassandra Brandow,false
HG-15025,7,11,3690.284,4,2,3,9,Loyal,West,Anna Andreadi,false
HH-15010,73,6,218.668,3,1,1,5,Potential,West,Anna Andreadi,true
HJ-14875,127,6,358.1,2,1,1,4,Dormant,South,Cassandra Brandow,true
HJ-14875,127,6,358.1,2,1,1,4,Dormant,West,Anna Andreadi,true
HJ-14875,127,6,358.1,2,1,1,4,Dormant,Central,Kelly Williams,true
HK-14890,152,15,4877.784,2,3,4,9,Loyal,South,Cassandra Brandow,true
HK-14890,152,15,4877.784,2,3,4,9,Loyal,Central,Kelly Williams,true
HK-14890,152,15,4877.784,2,3,4,9,Loyal,West,Anna Andreadi,true
HK-14890,152,15,4877.784,2,3,4,9,Loyal,East,Chuck Magee,true
HL-15040,44,11,12873.297999999999,3,2,4,9,Loyal,South,Cassandra Brandow,false
HL-15040,44,11,12873.297999999999,3,2,4,9,Loyal,Central,Kelly Williams,false
HL-15040,44,11,12873.297999999999,3,2,4,9,Loyal,East,Chuck Magee,false
HM-14860,3,20,8236.7648,4,4,4,12,Champions,Central,Kelly Williams,false
HM-14860,3,20,8236.7648,4,4,4,12,Champions,West,Anna Andreadi,false
HM-14860,3,20,8236.7648,4,4,4,12,Champions,East,Chuck Magee,false
HM-14980,248,7,736.276,1,1,1,3,Dormant,South,Cassandra Brandow,false
HM-14980,248,7,736.276,1,1,1,3,Dormant,East,Chuck Magee,false
HM-14980,248,7,736.276,1,1,1,3,Dormant,West,Anna Andreadi,false
HP-14815,31,10,1990.314,4,2,2,8,Loyal,Central,Kelly Williams,false
HP-14815,31,10,1990.314,4,2,2,8,Loyal,West,Anna Andreadi,false
HP-14815,31,10,1990.314,4,2,2,8,Loyal,East,Chuck Magee,false
HP-14815,31,10,1990.314,4,2,2,8,Loyal,South,Cassandra Brandow,false
HR-14770,14,13,1299.288,4,3,2,9,Loyal,Central,Kelly Williams,false
HR-14770,14,13,1299.288,4,3,2,9,Loyal,East,Chuck Magee,false
HR-14770,14,13,1299.288,4,3,2,9,Loyal,West,Anna Andreadi,false
HR-14770,14,13,1299.288,4,3,2,9,Loyal,South,Cassandra Brandow,false
HR-14830,160,14,5248.787,2,3,4,9,Loyal,West,Anna Andreadi,true
HR-14830,160,14,5248.787,2,3,4,9,Loyal,South,Cassandra Brandow,true
HR-14830,160,14,5248.787,2,3,4,9,Loyal,East,Chuck Magee,true
HW-14935,118,20,9300.254,2,4,4,10,Champions,Central,Kelly Williams,true
HW-14935,118,20,9300.254,2,4,4,10,Champions,West,Anna Andreadi,true
HW-14935,118,20,9300.254,2,4,4,10,Champions,East,Chuck Magee,true
HZ-14950,36,6,886.52,3,1,1,5,Potential,East,Chuck Magee,true
HZ-14950,36,6,886.52,3,1,1,5,Potential,Central,Kelly Williams,true
HZ-14950,36,6,886.52,3,1,1,5,Potential,South,Cassandra Brandow,true
IG-15085,72,7,744.574,3,1,1,5,Potential,West,Anna Andreadi,true
IG-15085,72,7,744.574,3,1,1,5,Potential,South,Cassandra Brandow,true
IG-15085,72,7,744.574,3,1,1,5,Potential,East,Chuck Magee,true
IL-15100,143,14,5040.736,2,3,4,9,Loyal,Central,Kelly Williams,false
IL-15100,143,14,5040.736,2,3,4,9,Loyal,West,Anna Andreadi,false
IL-15100,143,14,5040.736,2,3,4,9,Loyal,East,Chuck Magee,false
IM-15055,410,4,2872.63,1,1,3,5,Potential,West,Anna Andreadi,true
IM-15070,391,21,4930.474,1,4,4,9,Loyal,East,Chuck Magee,false
IM-15070,391,21,4930.474,1,4,4,9,Loyal,West,Anna Andreadi,false
IM-15070,391,21,4930.474,1,4,4,9,Loyal,South,Cassandra Brandow,false
IM-15070,391,21,4930.474,1,4,4,9,Loyal,Central,Kelly Williams,false
JA-15970,93,24,6491.026,2,4,4,10,Champions,West,Anna Andreadi,false
JA-15970,93,24,6491.026,2,4,4,10,Champions,Central,Kelly Williams,false
JA-15970,93,24,6491.026,2,4,4,10,Champions,East,Chuck Magee,false
JB-15400,8,16,1791.605,4,3,2,9,Loyal,Central,Kelly Williams,false
JB-15400,8,16,1791.605,4,3,2,9,Loyal,South,Cassandra Brandow,false
JB-15400,8,16,1791.605,4,3,2,9,Loyal,East,Chuck Magee,false
JB-15400,8,16,1791.605,4,3,2,9,Loyal,West,Anna Andreadi,false
JB-15925,738,8,900.5519999999999,1,1,1,3,Dormant,East,Chuck Magee,true
JB-15925,738,8,900.5519999999999,1,1,1,3,Dormant,Central,Kelly Williams,true
JB-15925,738,8,900.5519999999999,1,1,1,3,Dormant,West,Anna Andreadi,true
JB-16000,44,7,644.1188,3,1,1,5,Potential,Central,Kelly Williams,false
JB-16000,44,7,644.1188,3,1,1,5,Potential,West,Anna Andreadi,false
JB-16000,44,7,644.1188,3,1,1,5,Potential,East,Chuck Magee,false
JB-16045,8,9,2518.115,4,2,3,9,Loyal,East,Chuck Magee,true
JB-16045,8,9,2518.115,4,2,3,9,Loyal,South,Cassandra Brandow,true
JB-16045,8,9,2518.115,4,2,3,9,Loyal,West,Anna Andreadi,true
JC-15340,115,4,71.263,2,1,1,4,Dormant,East,Chuck Magee,false
JC-15340,115,4,71.263,2,1,1,4,Dormant,West,Anna Andreadi,false
JC-15385,176,4,1058.1080000000002,2,1,1,4,Dormant,West,Anna Andreadi,false
JC-15775,159,16,2772.055,2,3,3,8,Loyal,South,Cassandra Brandow,false
JC-15775,159,16,2772.055,2,3,3,8,Loyal,West,Anna Andreadi,false
JC-15775,159,16,2772.055,2,3,3,8,Loyal,East,Chuck Magee,false
JC-15775,159,16,2772.055,2,3,3,8,Loyal,Central,Kelly Williams,false
JC-16105,58,9,858.576,3,2,1,6,Potential,East,Chuck Magee,false
JC-16105,58,9,858.576,3,2,1,6,Potential,South,Cassandra Brandow,false
JC-16105,58,9,858.576,3,2,1,6,Potential,Central,Kelly Williams,false
JC-16105,58,9,858.576,3,2,1,6,Potential,West,Anna Andreadi,false
JD-15790,118,7,2152.352,2,1,2,5,Potential,Central,Kelly Williams,false
JD-15790,118,7,2152.352,2,1,2,5,Potential,West,Anna Andreadi,false
JD-15790,118,7,2152.352,2,1,2,5,Potential,East,Chuck Magee,false
JD-15790,118,7,2152.352,2,1,2,5,Potential,South,Cassandra Brandow,false
JD-15895,395,32,7610.8640000000005,1,4,4,9,Loyal,South,Cassandra Brandow,false
JD-15895,395,32,7610.8640000000005,1,4,4,9,Loyal,West,Anna Andreadi,false
JD-15895,395,32,7610.8640000000005,1,4,4,9,Loyal,East,Chuck Magee,false
JD-16015,113,11,385.43,2,2,1,5,Potential,Central,Kelly Williams,true
JD-16015,113,11,385.43,2,2,1,5,Potential,East,Chuck Magee,true
JD-16015,113,11,385.43,2,2,1,5,Potential,West,Anna Andreadi,true
JD-16060,301,6,695.442,1,1,1,3,Dormant,Central,Kelly Williams,false
JD-16060,301,6,695.442,1,1,1,3,Dormant,West,Anna Andreadi,false
JD-16150,42,17,8828.0305,3,4,4,11,Champions,East,Chuck Magee,false
JD-16150,42,17,8828.0305,3,4,4,11,Champions,Central,Kelly Williams,false
JD-16150,42,17,8828.0305,3,4,4,11,Champions,West,Anna Andreadi,false
JE-15475,194,13,1388.682,1,3,2,6,Potential,Central,Kelly Williams,false
JE-15475,194,13,1388.682,1,3,2,6,Potential,East,Chuck Magee,false
JE-15475,194,13,1388.682,1,3,2,6,Potential,West,Anna Andreadi,false
JE-15610,49,20,7754.976,3,4,4,11,Champions,South,Cassandra Brandow,false
JE-15610,49,20,7754.976,3,4,4,11,Champions,West,Anna Andreadi,false
JE-15610,49,20,7754.976,3,4,4,11,Champions,East,Chuck Magee,false
JE-15610,49,20,7754.976,3,4,4,11,Champions,Central,Kelly Williams,false
JE-15715,47,22,8697.843,3,4,4,11,Champions,West,Anna Andreadi,true
JE-15715,47,22,8697.843,3,4,4,11,Champions,South,Cassandra Brandow,true
JE-15715,47,22,8697.843,3,4,4,11,Champions,Central,Kelly Williams,true
JE-15715,47,22,8697.843,3,4,4,11,Champions,East,Chuck Magee,true
JE-15745,52,23,6760.815,3,4,4,11,Champions,South,Cassandra Brandow,true
JE-15745,52,23,6760.815,3,4,4,11,Champions,East,Chuck Magee,true
JE-15745,52,23,6760.815,3,4,4,11,Champions,West,Anna Andreadi,true
JE-15745,52,23,6760.815,3,4,4,11,Champions,Central,Kelly Williams,true
JE-16165,21,7,2697.248,4,1,3,8,Loyal,West,Anna Andreadi,false
JE-16165,21,7,2697.248,4,1,3,8,Loyal,South,Cassandra Brandow,false
JE-16165,21,7,2697.248,4,1,3,8,Loyal,Central,Kelly Williams,false
JF-15190,66,19,2279.5860000000002,3,4,3,10,Champions,South,Cassandra Brandow,false
JF-15190,66,19,2279.5860000000002,3,4,3,10,Champions,West,Anna Andreadi,false
JF-15190,66,19,2279.5860000000002,3,4,3,10,Champions,East,Chuck Magee,false
JF-15295,226,14,955.124,1,3,1,5,Potential,Central,Kelly Williams,false
JF-15295,226,14,955.124,1,3,1,5,Potential,West,Anna Andreadi,false
JF-15355,106,16,1911.844,2,3,2,7,Loyal,West,Anna Andreadi,true
JF-15355,106,16,1911.844,2,3,2,7,Loyal,South,Cassandra Brandow,true
JF-15355,106,16,1911.844,2,3,2,7,Loyal,Central,Kelly Williams,true
JF-15355,106,16,1911.844,2,3,2,7,Loyal,East,Chuck Magee,true
JF-15415,3,14,2371.4480000000003,4,3,3,10,Champions,Central,Kelly Williams,false
JF-15415,3,14,2371.4480000000003,4,3,3,10,Champions,East,Chuck Magee,false
JF-15415,3,14,2371.4480000000003,4,3,3,10,Champions,West,Anna Andreadi,false
JF-15490,122,15,1082.9180000000001,2,3,1,6,Potential,West,Anna Andreadi,false
JF-15490,122,15,1082.9180000000001,2,3,1,6,Potential,East,Chuck Magee,false
JF-15490,122,15,1082.9180000000001,2,3,1,6,Potential,South,Cassandra Brandow,false
JF-15490,122,15,1082.9180000000001,2,3,1,6,Potential,Central,Kelly Williams,false
JF-15565,55,16,4198.332,3,3,4,10,Champions,South,Cassandra Brandow,false
JF-15565,55,16,4198.332,3,3,4,10,Champions,Central,Kelly Williams,false
JF-15565,55,16,4198.332,3,3,4,10,Champions,East,Chuck Magee,false
JF-15565,55,16,4198.332,3,3,4,10,Champions,West,Anna Andreadi,false
JG-15115,759,7,2358.676,1,1,3,5,Potential,South,Cassandra Brandow,false
JG-15115,759,7,2358.676,1,1,3,5,Potential,West,Anna Andreadi,false
JG-15160,2,18,6366.392,4,4,4,12,Champions,South,Cassandra Brandow,false
JG-15160,2,18,6366.392,4,4,4,12,Champions,West,Anna Andreadi,false
JG-15160,2,18,6366.392,4,4,4,12,Champions,Central,Kelly Williams,false
JG-15160,2,18,6366.392,4,4,4,12,Champions,East,Chuck Magee,false
JG-15310,3,11,2240.58,4,2,2,8,Loyal,East,Chuck Magee,false
JG-15310,3,11,2240.58,4,2,2,8,Loyal,Central,Kelly Williams,false
JG-15310,3,11,2240.58,4,2,2,8,Loyal,West,Anna Andreadi,false
JG-15805,224,9,1507.018,1,2,2,5,Potential,East,Chuck Magee,true
JG-15805,224,9,1507.018,1,2,2,5,Potential,West,Anna Andreadi,true
JG-15805,224,9,1507.018,1,2,2,5,Potential,Central,Kelly Williams,true
JH-15430,6,7,309.281,4,1,1,6,Potential,West,Anna Andreadi,false
JH-15430,6,7,309.281,4,1,1,6,Potential,South,Cassandra Brandow,false
JH-15430,6,7,309.281,4,1,1,6,Potential,East,Chuck Magee,false
JH-15820,175,8,528.91,2,2,1,5,Potential,Central,Kelly Williams,false
JH-15820,175,8,528.91,2,2,1,5,Potential,East,Chuck Magee,false
JH-15820,175,8,528.91,2,2,1,5,Potential,South,Cassandra Brandow,false
JH-15910,42,9,959.477,3,2,1,6,Potential,East,Chuck Magee,true
JH-15910,42,9,959.477,3,2,1,6,Potential,Central,Kelly Williams,true
JH-15910,42,9,959.477,3,2,1,6,Potential,South,Cassandra Brandow,true
JH-15910,42,9,959.477,3,2,1,6,Potential,West,Anna Andreadi,true
JH-15985,30,14,7954.9980000000005,4,3,4,11,Champions,West,Anna Andreadi,true
JH-15985,30,14,7954.9980000000005,4,3,4,11,Champions,Central,Kelly Williams,true
JH-15985,30,14,7954.9980000000005,4,3,4,11,Champions,South,Cassandra Brandow,true
JH-16180,405,5,2256.394,1,1,2,4,Dormant,East,Chuck Magee,true
JH-16180,405,5,2256.394,1,1,2,4,Dormant,West,Anna Andreadi,true
JJ-15445,484,6,709.178,1,1,1,3,Dormant,Central,Kelly Williams,false
JJ-15445,484,6,709.178,1,1,1,3,Dormant,East,Chuck Magee,false
JJ-15445,484,6,709.178,1,1,1,3,Dormant,West,Anna Andreadi,false
JJ-15760,754,3,195,1,1,1,3,Dormant,South,Cassandra Brandow,false
JJ-15760,754,3,195,1,1,1,3,Dormant,Central,Kelly Williams,false
JK-15205,62,13,4427.142,3,3,4,10,Champions,West,Anna Andreadi,true
JK-15205,62,13,4427.142,3,3,4,10,Champions,South,Cassandra Brandow,true
JK-15205,62,13,4427.142,3,3,4,10,Champions,East,Chuck Magee,true
JK-15325,288,4,383.812,1,1,1,3,Dormant,Central,Kelly Williams,true
JK-15325,288,4,383.812,1,1,1,3,Dormant,East,Chuck Magee,true
JK-15325,288,4,383.812,1,1,1,3,Dormant,West,Anna Andreadi,true
JK-15370,45,17,2709.632,3,4,3,10,Champions,East,Chuck Magee,true
JK-15370,45,17,2709.632,3,4,3,10,Champions,South,Cassandra Brandow,true
JK-15370,45,17,2709.632,3,4,3,10,Champions,West,Anna Andreadi,true
JK-15625,62,12,3760.0280000000002,3,3,3,9,Loyal,East,Chuck Magee,false
JK-15625,62,12,3760.0280000000002,3,3,3,9,Loyal,West,Anna Andreadi,false
JK-15625,62,12,3760.0280000000002,3,3,3,9,Loyal,South,Cassandra Brandow,false
JK-15640,181,12,4760.433999999999,2,3,4,9,Loyal,East,Chuck Magee,false
JK-15640,181,12,4760.433999999999,2,3,4,9,Loyal,West,Anna Andreadi,false
JK-15730,85,20,4867.200000000001,2,4,4,10,Champions,East,Chuck Magee,false
JK-15730,85,20,4867.200000000001,2,4,4,10,Champions,Central,Kelly Williams,false
JK-15730,85,20,4867.200000000001,2,4,4,10,Champions,South,Cassandra Brandow,false
JK-15730,85,20,4867.200000000001,2,4,4,10,Champions,West,Anna Andreadi,false
JK-16090,29,9,3747.668,4,2,3,9,Loyal,South,Cassandra Brandow,true
JK-16090,29,9,3747.668,4,2,3,9,Loyal,West,Anna Andreadi,true
JK-16090,29,9,3747.668,4,2,3,9,Loyal,Central,Kelly Williams,true
JK-16120,118,17,2932.484,2,4,3,9,Loyal,Central,Kelly Williams,false
JK-16120,118,17,2932.484,2,4,3,9,Loyal,East,Chuck Magee,false
JK-16120,118,17,2932.484,2,4,3,9,Loyal,West,Anna Andreadi,false
JK-16120,118,17,2932.484,2,4,3,9,Loyal,South,Cassandra Brandow,false
JL-15130,9,12,1214.9560000000001,4,3,2,9,Loyal,West,Anna Andreadi,true
JL-15130,9,12,1214.9560000000001,4,3,2,9,Loyal,East,Chuck Magee,true
JL-15130,9,12,1214.9560000000001,4,3,2,9,Loyal,Central,Kelly Williams,true
JL-15130,9,12,1214.9560000000001,4,3,2,9,Loyal,South,Cassandra Brandow,true
JL-15175,7,7,1571.523,4,1,2,7,Loyal,South,Cassandra Brandow,false
JL-15175,7,7,1571.523,4,1,2,7,Loyal,West,Anna Andreadi,false
JL-15235,120,10,2203.7,2,2,2,6,Potential,East,Chuck Magee,false
JL-15235,120,10,2203.7,2,2,2,6,Potential,West,Anna Andreadi,false
JL-15235,120,10,2203.7,2,2,2,6,Potential,Central,Kelly Williams,false
JL-15235,120,10,2203.7,2,2,2,6,Potential,South,Cassandra Brandow,false
JL-15505,50,17,3173.874,3,4,3,10,Champions,East,Chuck Magee,false
JL-15505,50,17,3173.874,3,4,3,10,Champions,Central,Kelly Williams,false
JL-15505,50,17,3173.874,3,4,3,10,Champions,West,Anna Andreadi,false
JL-15835,22,34,9799.922999999999,4,4,4,12,Champions,South,Cassandra Brandow,true
JL-15835,22,34,9799.922999999999,4,4,4,12,Champions,East,Chuck Magee,true
JL-15835,22,34,9799.922999999999,4,4,4,12,Champions,West,Anna Andreadi,true
JL-15835,22,34,9799.922999999999,4,4,4,12,Champions,Central,Kelly Williams,true
JL-15850,615,11,2725.256,1,2,3,6,Potential,East,Chuck Magee,false
JL-15850,615,11,2725.256,1,2,3,6,Potential,West,Anna Andreadi,false
JL-15850,615,11,2725.256,1,2,3,6,Potential,Central,Kelly Williams,false
JM-15250,38,19,3159.1220000000003,3,4,3,10,Champions,South,Cassandra Brandow,false
JM-15250,38,19,3159.1220000000003,3,4,3,10,Champions,East,Chuck Magee,false
JM-15250,38,19,3159.1220000000003,3,4,3,10,Champions,Central,Kelly Williams,false
JM-15250,38,19,3159.1220000000003,3,4,3,10,Champions,West,Anna Andreadi,false
JM-15265,38,13,1804.1460000000002,3,3,2,8,Loyal,West,Anna Andreadi,false
JM-15265,38,13,1804.1460000000002,3,3,2,8,Loyal,Central,Kelly Williams,false
JM-15265,38,13,1804.1460000000002,3,3,2,8,Loyal,East,Chuck Magee,false
JM-15535,103,10,1733.443,2,2,2,6,Potential,West,Anna Andreadi,false
JM-15535,103,10,1733.443,2,2,2,6,Potential,East,Chuck Magee,false
JM-15580,1,7,303.948,4,1,1,6,Potential,West,Anna Andreadi,false
JM-15580,1,7,303.948,4,1,1,6,Potential,East,Chuck Magee,false
JM-15580,1,7,303.948,4,1,1,6,Potential,South,Cassandra Brandow,false
JM-15655,9,12,864.947,4,3,1,8,Loyal,West,Anna Andreadi,false
JM-15655,9,12,864.947,4,3,1,8,Loyal,East,Chuck Magee,false
JM-15865,110,13,7625.076000000001,2,3,4,9,Loyal,West,Anna Andreadi,true
JM-15865,110,13,7625.076000000001,2,3,4,9,Loyal,South,Cassandra Brandow,true
JM-15865,110,13,7625.076000000001,2,3,4,9,Loyal,Central,Kelly Williams,true
JM-15865,110,13,7625.076000000001,2,3,4,9,Loyal,East,Chuck Magee,true
JM-16195,58,19,2833.9260000000004,3,4,3,10,Champions,West,Anna Andreadi,true
JM-16195,58,19,2833.9260000000004,3,4,3,10,Champions,East,Chuck Magee,true
JM-16195,58,19,2833.9260000000004,3,4,3,10,Champions,South,Cassandra Brandow,true
JO-15145,58,13,3254.949,3,3,3,9,Loyal,South,Cassandra Brandow,false
JO-15145,58,13,3254.949,3,3,3,9,Loyal,West,Anna Andreadi,false
JO-15145,58,13,3254.949,3,3,3,9,Loyal,Central,Kelly Williams,false
JO-15145,58,13,3254.949,3,3,3,9,Loyal,East,Chuck Magee,false
JO-15280,93,11,1934.272,2,2,2,6,Potential,East,Chuck Magee,false
JO-15280,93,11,1934.272,2,2,2,6,Potential,West,Anna Andreadi,false
JO-15280,93,11,1934.272,2,2,2,6,Potential,South,Cassandra Brandow,false
JO-15550,216,11,1090.838,1,2,1,4,Dormant,West,Anna Andreadi,false
JO-15550,216,11,1090.838,1,2,1,4,Dormant,East,Chuck Magee,false
JO-15550,216,11,1090.838,1,2,1,4,Dormant,Central,Kelly Williams,false
JP-15460,38,15,1669.135,3,3,2,8,Loyal,East,Chuck Magee,true
JP-15460,38,15,1669.135,3,3,2,8,Loyal,Central,Kelly Williams,true
JP-15460,38,15,1669.135,3,3,2,8,Loyal,West,Anna Andreadi,true
JP-15520,9,16,3635.594,4,3,3,10,Champions,South,Cassandra Brandow,false
JP-15520,9,16,3635.594,4,3,3,10,Champions,Central,Kelly Williams,false
JP-15520,9,16,3635.594,4,3,3,10,Champions,West,Anna Andreadi,false
JP-16135,103,13,1707.71,2,3,2,7,Loyal,West,Anna Andreadi,true
JP-16135,103,13,1707.71,2,3,2,7,Loyal,Central,Kelly Williams,true
JP-16135,103,13,1707.71,2,3,2,7,Loyal,East,Chuck Magee,true
JP-16135,103,13,1707.71,2,3,2,7,Loyal,South,Cassandra Brandow,true
JR-15670,594,3,1156.658,1,1,2,4,Dormant,West,Anna Andreadi,false
JR-15670,594,3,1156.658,1,1,2,4,Dormant,East,Chuck Magee,false
JR-15700,69,1,863.88,3,1,1,5,Potential,South,Cassandra Brandow,false
JR-16210,34,10,2201.686,3,2,2,7,Loyal,East,Chuck Magee,false
JR-16210,34,10,2201.686,3,2,2,7,Loyal,West,Anna Andreadi,false
JR-16210,34,10,2201.686,3,2,2,7,Loyal,Central,Kelly Williams,false
JR-16210,34,10,2201.686,3,2,2,7,Loyal,South,Cassandra Brandow,false
JS-15595,120,8,1417.654,2,2,2,6,Potential,West,Anna Andreadi,true
JS-15595,120,8,1417.654,2,2,2,6,Potential,East,Chuck Magee,true
JS-15595,120,8,1417.654,2,2,2,6,Potential,Central,Kelly Williams,true
JS-15595,120,8,1417.654,2,2,2,6,Potential,South,Cassandra Brandow,true
JS-15685,43,11,1131.064,3,2,1,6,Potential,West,Anna Andreadi,true
JS-15685,43,11,1131.064,3,2,1,6,Potential,East,Chuck Magee,true
JS-15685,43,11,1131.064,3,2,1,6,Potential,South,Cassandra Brandow,true
JS-15880,535,9,3868.0199999999995,1,2,4,7,Loyal,Central,Kelly Williams,true
JS-15880,535,9,3868.0199999999995,1,2,4,7,Loyal,South,Cassandra Brandow,true
JS-15880,535,9,3868.0199999999995,1,2,4,7,Loyal,West,Anna Andreadi,true
JS-15880,535,9,3868.0199999999995,1,2,4,7,Loyal,East,Chuck Magee,true
JS-15940,464,8,469.169,1,2,1,4,Dormant,East,Chuck Magee,false
JS-15940,464,8,469.169,1,2,1,4,Dormant,Central,Kelly Williams,false
JS-16030,29,18,2516.494,4,4,3,11,Champions,South,Cassandra Brandow,false
JS-16030,29,18,2516.494,4,4,3,11,Champions,Central,Kelly Williams,false
JS-16030,29,18,2516.494,4,4,3,11,Champions,East,Chuck Magee,false
JS-16030,29,18,2516.494,4,4,3,11,Champions,West,Anna Andreadi,false
JW-15220,43,14,7721.714,3,3,4,10,Champions,East,Chuck Magee,false
JW-15220,43,14,7721.714,3,3,4,10,Champions,West,Anna Andreadi,false
JW-15220,43,14,7721.714,3,3,4,10,Champions,South,Cassandra Brandow,false
JW-15955,6,11,1244.086,4,2,2,8,Loyal,South,Cassandra Brandow,false
JW-15955,6,11,1244.086,4,2,2,8,Loyal,West,Anna Andreadi,false
JW-15955,6,11,1244.086,4,2,2,8,Loyal,East,Chuck Magee,false
JW-16075,462,7,1428.731,1,1,2,4,Dormant,East,Chuck Magee,false
JW-16075,462,7,1428.731,1,1,2,4,Dormant,West,Anna Andreadi,false
JW-16075,462,7,1428.731,1,1,2,4,Dormant,South,Cassandra Brandow,false
JW-16075,462,7,1428.731,1,1,2,4,Dormant,Central,Kelly Williams,false
KA-16525,37,11,1519.506,3,2,2,7,Loyal,East,Chuck Magee,false
KA-16525,37,11,1519.506,3,2,2,7,Loyal,West,Anna Andreadi,false
KA-16525,37,11,1519.506,3,2,2,7,Loyal,Central,Kelly Williams,false
KB-16240,5,10,3152.615,4,2,3,9,Loyal,South,Cassandra Brandow,true
KB-16240,5,10,3152.615,4,2,3,9,Loyal,Central,Kelly Williams,true
KB-16240,5,10,3152.615,4,2,3,9,Loyal,East,Chuck Magee,true
KB-16240,5,10,3152.615,4,2,3,9,Loyal,West,Anna Andreadi,true
KB-16315,297,22,1569.464,1,4,2,7,Loyal,East,Chuck Magee,false
KB-16315,297,22,1569.464,1,4,2,7,Loyal,South,Cassandra Brandow,false
KB-16315,297,22,1569.464,1,4,2,7,Loyal,Central,Kelly Williams,false
KB-16315,297,22,1569.464,1,4,2,7,Loyal,West,Anna Andreadi,false
KB-16405,118,9,908.821,2,2,1,5,Potential,East,Chuck Magee,false
KB-16405,118,9,908.821,2,2,1,5,Potential,West,Anna Andreadi,false
KB-16585,231,23,2744.742,1,4,3,8,Loyal,South,Cassandra Brandow,true
KB-16585,231,23,2744.742,1,4,3,8,Loyal,West,Anna Andreadi,true
KB-16585,231,23,2744.742,1,4,3,8,Loyal,Central,Kelly Williams,true
KB-16585,231,23,2744.742,1,4,3,8,Loyal,East,Chuck Magee,true
KB-16600,2,9,983.922,4,2,1,7,Loyal,Central,Kelly Williams,false
KB-16600,2,9,983.922,4,2,1,7,Loyal,West,Anna Andreadi,false
KB-16600,2,9,983.922,4,2,1,7,Loyal,East,Chuck Magee,false
KC-16255,408,10,2120.954,1,2,2,5,Potential,East,Chuck Magee,false
KC-16255,408,10,2120.954,1,2,2,5,Potential,West,Anna Andreadi,false
KC-16255,408,10,2120.954,1,2,2,5,Potential,South,Cassandra Brandow,false
KC-16540,98,5,3908.2619999999997,2,1,4,7,Loyal,West,Anna Andreadi,false
KC-16540,98,5,3908.2619999999997,2,1,4,7,Loyal,Central,Kelly Williams,false
KC-16540,98,5,3908.2619999999997,2,1,4,7,Loyal,East,Chuck Magee,false
KC-16675,58,7,1146.05,3,1,1,5,Potential,South,Cassandra Brandow,false
KC-16675,58,7,1146.05,3,1,1,5,Potential,West,Anna Andreadi,false
KD-16270,485,16,8282.358,1,3,4,8,Loyal,Central,Kelly Williams,false
KD-16270,485,16,8282.358,1,3,4,8,Loyal,East,Chuck Magee,false
KD-16270,485,16,8282.358,1,3,4,8,Loyal,West,Anna Andreadi,false
KD-16270,485,16,8282.358,1,3,4,8,Loyal,South,Cassandra Brandow,false
KD-16345,42,10,1888.964,3,2,2,7,Loyal,East,Chuck Magee,false
KD-16345,42,10,1888.964,3,2,2,7,Loyal,West,Anna Andreadi,false
KD-16345,42,10,1888.964,3,2,2,7,Loyal,Central,Kelly Williams,false
KD-16495,113,28,8181.256,2,4,4,10,Champions,Central,Kelly Williams,false
KD-16495,113,28,8181.256,2,4,4,10,Champions,East,Chuck Magee,false
KD-16495,113,28,8181.256,2,4,4,10,Champions,South,Cassandra Brandow,false
KD-16495,113,28,8181.256,2,4,4,10,Champions,West,Anna Andreadi,false
KD-16615,290,13,2243.51,1,3,2,6,Potential,West,Anna Andreadi,true
KD-16615,290,13,2243.51,1,3,2,6,Potential,East,Chuck Magee,true
KE-16420,27,15,1686.7312,4,3,2,9,Loyal,West,Anna Andreadi,false
KE-16420,27,15,1686.7312,4,3,2,9,Loyal,East,Chuck Magee,false
KE-16420,27,15,1686.7312,4,3,2,9,Loyal,Central,Kelly Williams,false
KE-16420,27,15,1686.7312,4,3,2,9,Loyal,South,Cassandra Brandow,false
KF-16285,98,18,10604.266,2,4,4,10,Champions,West,Anna Andreadi,false
KF-16285,98,18,10604.266,2,4,4,10,Champions,South,Cassandra Brandow,false
KF-16285,98,18,10604.266,2,4,4,10,Champions,Central,Kelly Williams,false
KF-16285,98,18,10604.266,2,4,4,10,Champions,East,Chuck Magee,false
KH-16330,41,18,3312.864,3,4,3,10,Champions,East,Chuck Magee,false
KH-16330,41,18,3312.864,3,4,3,10,Champions,West,Anna Andreadi,false
KH-16330,41,18,3312.864,3,4,3,10,Champions,Central,Kelly Williams,false
KH-16330,41,18,3312.864,3,4,3,10,Champions,South,Cassandra Brandow,false
KH-16360,2,14,3100.612,4,3,3,10,Champions,Central,Kelly Williams,false
