Sales,Profit,Discount,Order_ID
197.97,57.4113,0.0,US-2026-157987
239.666,14.098,0.15,US-2026-153255
90.801,14.1246,0.1,US-2026-161067
181.764,-8.0784,0.1,US-2026-161067
108.4,-105.69,0.6,US-2026-161557
5.96,1.6688,0.0,US-2026-161823
5.56,2.224,0.0,US-2026-161067
82.56,28.896,0.2,US-2026-123022
42.616,-68.1856,0.8,US-2026-122637
24.448,8.8624,0.2,US-2026-146136
419.4,201.312,0.0,US-2026-161067
8.904,3.339,0.2,US-2026-167626
284.97,85.491,0.0,US-2026-123022
100.8,21.42,0.2,US-2026-167626
825.174,-117.882,0.3,US-2026-140326
97.184,6.074,0.2,US-2026-117450
1322.352,-99.1764,0.2,US-2026-102750
1478.272,92.392,0.2,US-2026-116680
30.384,3.798,0.2,US-2026-100783
6.912,0.864,0.2,US-2026-140326
13.12,3.772,0.2,US-2026-152485
8.256,0.6192,0.2,US-2026-109757
10.192,3.185,0.2,US-2026-152485
4.368,-3.0576,0.7,US-2026-109757
11.808,4.1328,0.2,US-2026-137582
88.074,-58.716,0.7,US-2026-147655
25.56,-20.448,0.7,US-2026-109757
13.344,4.3368,0.2,US-2026-116680
487.984,152.495,0.2,US-2026-141929
14.82,6.9654,0.0,US-2026-166394
11.52,3.744,0.2,US-2026-109757
10.368,3.6288,0.2,US-2026-117450
12.96,6.2208,0.0,US-2026-101182
17.76,5.55,0.2,US-2026-140326
54.32,0.5432,0.0,US-2026-117261
217.85,65.355,0.0,US-2026-141929
421.1,105.275,0.0,US-2026-147410
16.784,-0.2098,0.2,US-2026-152485
91.96,39.5428,0.0,US-2026-120761
19.04,-1.428,0.2,US-2026-117394
5.56,1.7375,0.2,US-2026-141929
43.176,15.1116,0.2,US-2026-101182
71.96,7.196,0.2,US-2026-102736
2.78,0.7228,0.0,US-2026-107293
15.552,5.4432,0.2,US-2026-102736
147.184,-29.4368,0.2,US-2026-120705
89.568,-1.1196,0.2,US-2026-102736
161.568,-28.2744,0.2,US-2026-150070
47.94,2.397,0.0,US-2026-129441
25.16,10.5672,0.0,US-2026-151008
19.76,8.2992,0.0,US-2026-107244
135.3,37.884,0.0,US-2026-128783
80.96,34.8128,0.0,US-2026-130687
81.568,7.1372,0.2,US-2026-128769
25.98,7.2744,0.0,US-2026-130687
7.857,-6.0237,0.7,US-2026-163692
1577.94,757.4112,0.0,US-2026-103877
4.896,1.6524,0.2,US-2026-100160
29.24,9.8685,0.2,US-2026-100160
39.96,18.7812,0.0,US-2026-169488
73.008,26.4654,0.2,US-2026-100335
16.9,7.774,0.0,US-2026-169488
15.552,5.4432,0.2,US-2026-100160
37.68,2.355,0.2,US-2026-124401
478.08,133.8624,0.0,US-2026-148929
13.48,1.8872,0.0,US-2026-104094
113.52,46.5432,0.0,US-2026-128783
279.944,80.4839,0.2,US-2026-124401
455.712,34.1784,0.2,US-2026-130687
126.56,47.46,0.2,US-2026-151008
213.43,-39.637,0.3,US-2026-124779
21.184,-11.6512,0.6,US-2026-124779
765.625,-566.5625,0.5,US-2026-124968
42.616,-68.1856,0.8,US-2026-124779
45.92,15.498,0.2,US-2026-124779
20.736,7.2576,0.2,US-2026-124779
65.12,16.9312,0.0,US-2026-132437
61.68,5.397,0.2,US-2026-144456
9.096,1.7055,0.2,US-2026-158036
85.2,20.235,0.2,US-2026-126396
116.832,33.5892,0.2,US-2026-152856
319.984,107.9946,0.2,US-2026-124779
158.376,13.8579,0.2,US-2026-144456
258.528,-47.3968,0.4,US-2026-149895
243.92,-15.245,0.2,US-2026-137498
141.372,-48.4704,0.3,US-2026-118087
14.136,4.2408,0.2,US-2026-147228
66.112,-9.0904,0.2,US-2026-169439
17.024,1.7024,0.2,US-2026-118087
11.176,0.8382,0.2,US-2026-168403
25.92,3.888,0.2,US-2026-169439
4.672,1.5768,0.2,US-2026-118087
6.56,1.9024,0.0,US-2026-137498
4.503,-3.6024,0.7,US-2026-118087
6.258,-5.215,0.7,US-2026-152198
3.036,-2.3276,0.7,US-2026-118087
4.86,-3.564,0.7,US-2026-152198
17.48,8.2156,0.0,US-2026-159562
9.856,3.4496,0.2,US-2026-139444
17.712,5.9778,0.2,US-2026-152198
47.52,22.8096,0.0,US-2026-137498
177.536,62.1376,0.2,US-2026-147228
6.368,2.388,0.2,US-2026-155929
31.104,11.2752,0.2,US-2026-168403
258.48,-3.231,0.2,US-2026-147228
628.81,12.5762,0.0,US-2026-147361
56.45,14.677,0.0,US-2026-147361
99.87,23.9688,0.0,US-2026-100825
8.832,-1.9872,0.2,US-2026-147228
159.96,51.1872,0.0,US-2026-146213
258.696,64.674,0.2,US-2026-118087
95.88,28.764,0.2,US-2026-118087
1931.958,-386.3916,0.4,US-2026-118087
362.352,27.1764,0.2,US-2026-128370
24.18,7.254,0.0,US-2026-110905
33.99,14.6157,0.0,US-2026-110905
14.88,3.72,0.0,US-2026-126438
13.71,6.5808,0.0,US-2026-110905
762.594,-1143.891,0.8,US-2026-152093
16.2,7.776,0.0,US-2026-110905
7.184,2.245,0.2,US-2026-128370
2.78,1.3622,0.0,US-2026-159954
24.9,11.703,0.0,US-2026-110905
85.056,28.7064,0.2,US-2026-147403
18.76,9.0048,0.0,US-2026-122280
286.29,17.1774,0.0,US-2026-110905
112.8,6.768,0.0,US-2026-110905
296.85,53.433,0.0,US-2026-110905
37.056,8.8008,0.2,US-2026-123036
259.896,-56.3108,0.4,US-2026-123036
147.168,16.5564,0.2,US-2026-120999
2.78,1.3622,0.0,CA-2026-126438
2054.272,256.784,0.2,US-2026-149559
177.568,8.8784,0.2,US-2026-142188
32.36,11.6496,0.0,US-2026-144484
34.504,6.0382,0.2,US-2026-112774
512.19,-65.853,0.3,US-2026-160836
67.9,20.37,0.0,US-2026-152898
1.556,-4.2012,0.8,US-2026-160836
195.68,50.8768,0.0,US-2026-127726
406.6,113.848,0.0,US-2026-144484
1471.96,459.9875,0.2,US-2026-142188
22.18,10.8682,0.0,US-2026-149559
10.528,3.29,0.2,US-2026-117044
14.2,6.674,0.0,US-2026-127726
19.44,9.3312,0.0,US-2026-142188
19.44,9.3312,0.0,US-2026-166898
12.96,6.2208,0.0,US-2026-149559
184.66,84.9436,0.0,US-2026-124898
20.544,6.42,0.2,US-2026-117044
71.28,34.2144,0.0,US-2026-142188
10.272,3.21,0.2,US-2026-160836
79.96,-17.991,0.2,US-2026-142188
143.952,17.994,0.2,US-2026-166898
8.36,3.0096,0.0,US-2026-103611
90.86,26.3494,0.0,US-2026-140676
45.78,22.89,0.0,US-2026-108749
45.36,21.7728,0.0,US-2026-108749
166.44,79.8912,0.0,US-2026-109582
39.9,19.95,0.0,US-2026-140676
94.85,45.528,0.0,US-2026-140676
15.92,2.786,0.2,US-2026-139493
113.372,-29.1528,0.3,US-2026-156237
589.41,-6.549,0.1,US-2026-152975
127.936,4.7976,0.2,US-2026-156237
942.784,94.2784,0.2,US-2026-115882
70.95,18.447,0.0,US-2026-147725
29.95,8.6855,0.0,US-2026-152975
3.882,-2.588,0.7,US-2026-156237
18.312,-12.208,0.7,US-2026-156237
56.7,26.082,0.0,US-2026-157224
74.352,23.235,0.2,US-2026-115882
8.56,3.852,0.0,US-2026-108931
11.56,5.6644,0.0,US-2026-108931
19.05,8.763,0.0,US-2026-114440
70.98,3.549,0.0,US-2026-152975
895.944,190.3881,0.2,US-2026-130302
241.17,-168.819,0.7,US-2026-156237
12.585,-18.0385,0.7,US-2026-156237
1079.85,323.955,0.0,US-2026-152975
782.94,203.5644,0.0,US-2026-121888
218.352,0.0,0.2,US-2026-116652
184.752,-20.7846,0.2,US-2026-163300
512.96,143.6288,0.0,US-2026-124205
35.56,12.0904,0.0,US-2026-163020
529.9,105.98,0.0,US-2026-116652
47.4,18.96,0.0,US-2026-124205
300.904,11.2839,0.2,US-2026-127096
108.96,30.5088,0.0,US-2026-116652
99.3,41.706,0.0,US-2026-116652
31.744,8.3328,0.2,US-2026-146185
16.28,6.512,0.0,US-2026-121888
12.42,5.2164,0.0,US-2026-134418
242.48,116.3904,0.0,US-2026-121888
295.056,106.9578,0.2,US-2026-165008
2357.488,884.058,0.2,US-2026-163300
2.688,0.84,0.2,US-2026-116652
163.96,59.4355,0.2,US-2026-145737
31.872,11.5536,0.2,US-2026-130043
81.96,0.0,0.0,US-2026-124205
38.62,10.8136,0.0,US-2026-139822
59.98,10.7964,0.0,US-2026-139822
39.99,11.5971,0.0,US-2026-121888
369.544,32.3351,0.2,US-2026-163300
395.94,102.9444,0.0,US-2026-124205
323.976,20.2485,0.2,US-2026-132353
22.512,2.2512,0.2,US-2026-136448
5.98,1.5548,0.0,US-2026-118136
538.194,-412.6154,0.7,US-2026-136448
3.444,-2.7552,0.7,US-2026-136448
17.568,6.3684,0.2,US-2026-144113
17.9,8.771,0.0,US-2026-130715
8.82,4.0572,0.0,US-2026-118136
20.544,6.42,0.2,US-2026-112984
20.736,7.2576,0.2,US-2026-134173
71.976,19.7934,0.2,US-2026-136448
18.0,3.24,0.0,US-2026-141446
47.984,14.3952,0.2,US-2026-136448
55.992,5.5992,0.2,US-2026-144113
1292.94,77.5764,0.0,US-2026-112515
723.92,188.2192,0.0,US-2026-157931
318.43,-77.333,0.3,US-2026-105669
9.912,3.2214,0.2,US-2026-105669
10.776,3.5022,0.2,US-2026-112515
5.8,-10.15,0.8,US-2026-105669
11.784,4.2717,0.2,US-2026-112515
25.584,8.9544,0.2,US-2026-112515
14.4,7.056,0.0,US-2026-112515
164.88,80.7912,0.0,US-2026-112515
106.32,49.9704,0.0,US-2026-157931
12.96,6.3504,0.0,US-2026-137470
34.05,9.534,0.0,US-2026-126928
261.74,65.435,0.0,US-2026-112515
89.97,37.7874,0.0,US-2026-142293
480.0,225.6,0.0,US-2026-126928
1415.76,88.485,0.2,US-2026-105669
9.82,3.2406,0.0,US-2026-148068
20.32,6.9088,0.0,US-2026-164756
8.928,0.558,0.2,US-2026-131016
113.94,34.182,0.0,US-2026-164756
8.82,2.3814,0.0,US-2026-106180
10.08,3.528,0.2,US-2026-166856
114.848,35.89,0.2,US-2026-140508
10.86,5.1042,0.0,US-2026-106180
50.96,24.4608,0.0,US-2026-164756
19.44,9.3312,0.0,US-2026-148068
22.72,10.224,0.0,US-2026-133333
244.55,114.9385,0.0,US-2026-164756
25.92,12.4416,0.0,US-2026-164756
15.96,7.98,0.0,US-2026-134439
143.7,68.976,0.0,US-2026-106180
47.584,-2.974,0.2,US-2026-131016
34.48,9.9992,0.0,US-2026-164756
101.34,8.1072,0.0,US-2026-166856
95.68,26.7904,0.0,US-2026-164756
411.98,119.4742,0.0,US-2026-164756
72.588,-128.2388,0.7,US-2026-143378
409.216,61.3824,0.2,US-2026-143378
23.32,6.0632,0.0,US-2026-102974
23.832,6.5538,0.2,US-2026-143378
35.4,13.452,0.0,US-2026-139787
16.74,4.8546,0.0,US-2026-102974
4.842,-3.3894,0.7,US-2026-160801
18.18,-13.938,0.7,US-2026-153822
32.4,15.552,0.0,US-2026-148866
12.624,-2.5248,0.2,US-2026-153822
95.616,9.5616,0.2,US-2026-139619
149.95,31.4895,0.0,US-2026-102974
89.584,4.4792,0.2,US-2026-153822
191.976,19.1976,0.2,US-2026-143378
471.92,29.495,0.2,US-2026-153822
2254.41,375.735,0.1,US-2026-100111
80.991,8.0991,0.1,US-2026-100111
272.646,18.1764,0.1,US-2026-100111
2888.127,609.7157,0.1,US-2026-100111
11.784,3.9771,0.2,US-2026-100111
4.36,1.7876,0.0,US-2026-100111
38.52,18.1044,0.0,US-2026-100111
13.76,6.3296,0.0,US-2026-100111
45.4,12.712,0.0,US-2026-100111
72.64,21.792,0.0,US-2026-100111
59.97,20.3898,0.0,US-2026-100111
212.8,95.76,0.0,US-2026-100111
104.85,28.3095,0.0,US-2026-100111
1299.66,350.9082,0.0,US-2026-100111
37.68,16.96,0.0,CA-2026-153738
80.48,24.144,0.0,US-2026-123351
20.16,9.8784,0.0,US-2026-151428
12.294,-8.6058,0.7,US-2026-146878
1.908,-1.5264,0.7,US-2026-169817
55.86,27.93,0.0,US-2026-133074
15.51,3.8775,0.0,US-2026-165155
71.98,15.1158,0.0,US-2026-132262
79.98,26.3934,0.0,US-2026-132262
241.96,41.1332,0.0,US-2026-167381
12.07,3.9831,0.0,US-2026-162789
17.94,6.4584,0.0,US-2026-161970
11.228,-18.5262,0.8,US-2026-108245
5.607,-4.2987,0.7,US-2026-158379
33.04,15.5288,0.0,US-2026-166317
691.96,318.3016,0.0,US-2026-161053
40.176,14.5638,0.2,US-2026-136000
13.392,5.022,0.2,US-2026-108245
27.72,13.3056,0.0,US-2026-167381
27.18,12.231,0.0,US-2026-103226
12.96,6.2208,0.0,US-2026-161970
219.84,107.7216,0.0,US-2026-166317
67.4,17.524,0.0,US-2026-102967
21.96,6.1488,0.0,US-2026-117009
4663.736,-1049.3406,0.2,US-2026-158379
1071.0,171.36,0.0,US-2026-162789
79.984,22.9954,0.2,US-2026-158379
98.16,9.816,0.0,US-2026-166317
34.95,15.378,0.0,US-2026-161053
86.97,25.2213,0.0,US-2026-166317
391.98,113.6742,0.0,US-2026-122196
68.43,8.55,0.2,CA-2026-125724
180.588,-240.784,0.7,US-2026-132059
594.816,59.4816,0.2,US-2026-121853
29.328,3.666,0.2,US-2026-121412
73.176,-197.5752,0.8,US-2026-125647
160.96,48.288,0.0,US-2026-123778
119.96,33.5888,0.0,US-2026-132521
6.88,2.322,0.2,US-2026-132521
25.824,9.0384,0.2,US-2026-123778
72.96,23.712,0.2,US-2026-121853
14.352,5.2026,0.2,US-2026-138422
9.248,3.3524,0.2,US-2026-103520
12.96,6.2208,0.0,US-2026-102309
251.64,88.074,0.2,US-2026-121314
211.04,97.0784,0.0,US-2026-121853
20.736,7.2576,0.2,US-2026-125647
31.44,8.4888,0.0,US-2026-132521
199.95,63.984,0.0,US-2026-102309
47.984,0.5998,0.2,US-2026-132059
291.96,102.186,0.0,US-2026-117485
39.984,-8.9964,0.2,US-2026-125647
603.92,181.176,0.0,US-2026-142034
520.464,-14.8704,0.3,US-2026-148411
103.056,24.4758,0.2,US-2026-108910
199.8,71.928,0.0,US-2026-142391
12.72,4.9608,0.0,US-2026-132675
14.28,3.7128,0.0,US-2026-132675
38.71,17.8066,0.0,US-2026-163335
15.57,-11.418,0.7,US-2026-134096
15.75,7.56,0.0,US-2026-132675
235.944,85.5297,0.2,US-2026-144694
31.08,15.2292,0.0,US-2026-130148
11.424,3.7128,0.2,US-2026-148411
40.29,10.0725,0.0,US-2026-163335
15.51,3.8775,0.0,US-2026-132675
7.3,2.19,0.0,US-2026-130148
655.9,275.478,0.0,US-2026-142034
72.0,12.96,0.0,US-2026-142034
17.88,2.4585,0.2,US-2026-144694
506.28,177.198,0.2,US-2026-122364
383.96,38.396,0.2,US-2026-134096
391.98,109.7544,0.0,US-2026-160325
859.2,75.18,0.2,US-2026-122364
437.85,131.355,0.0,US-2026-160325
1169.694,-253.4337,0.4,US-2026-121839
89.9,25.172,0.0,US-2026-132675
40.29,10.0725,0.0,CA-2026-160325
38.71,17.8066,0.0,CA-2026-160325
488.646,86.8704,0.1,US-2026-144904
269.97,51.2943,0.0,US-2026-162481
47.12,20.7328,0.0,US-2026-144904
10.608,0.9282,0.2,US-2026-162572
5.56,1.4456,0.0,US-2026-144904
8.26,3.8822,0.0,US-2026-162481
8.595,-6.303,0.7,US-2026-112004
24.448,8.8624,0.2,US-2026-122112
20.7,9.936,0.0,US-2026-144904
177.55,47.9385,0.0,US-2026-116939
39.9,10.374,0.0,US-2026-169929
190.896,-42.9516,0.2,US-2026-112004
119.96,35.988,0.2,US-2026-162572
419.136,-57.6312,0.2,US-2026-129490
9.24,2.9568,0.0,US-2026-106145
2.224,0.556,0.2,US-2026-156391
17.04,5.538,0.2,US-2026-106145
931.176,314.2719,0.2,US-2026-106145
71.88,33.0648,0.0,US-2026-106145
35.88,16.146,0.0,US-2026-106145
9.99,4.4955,0.0,CA-2026-192314
9.24,4.4352,0.0,US-2026-101574
32.776,3.2776,0.2,US-2026-125717
209.792,26.224,0.2,US-2026-125717
76.776,-58.8616,0.7,US-2026-125717
2.655,-1.8585,0.7,US-2026-152205
10.368,3.6288,0.2,US-2026-160017
14.352,5.2026,0.2,US-2026-125717
147.184,-29.4368,0.2,US-2026-125717
1.744,-0.3488,0.2,US-2026-139955
54.384,1.3596,0.2,US-2026-125717
72.784,0.0,0.2,US-2026-140186
63.686,-15.4666,0.3,US-2026-121300
21.248,7.4368,0.2,US-2026-121300
51.75,15.525,0.0,US-2026-140186
344.22,-189.321,0.4,US-2026-121300
97.84,25.4384,0.0,US-2026-140186
99.2,25.792,0.0,US-2026-141509
46.672,16.3352,0.2,US-2026-140186
27.968,9.4392,0.2,US-2026-100314
23.34,10.9698,0.0,US-2026-128335
7.98,3.9102,0.0,US-2026-126676
35.0,16.8,0.0,US-2026-140186
7.968,2.5896,0.2,US-2026-100314
8.448,2.64,0.2,US-2026-121300
15.552,5.4432,0.2,US-2026-121300
51.55,24.2285,0.0,US-2026-128335
51.168,-6.396,0.2,US-2026-148138
243.92,-54.882,0.2,US-2026-118402
97.3,28.217,0.0,US-2026-137918
239.976,65.9934,0.2,US-2026-121300
336.51,44.868,0.4,US-2026-100314
3.89,1.0114,0.0,US-2026-147452
11.646,-17.469,0.8,US-2026-130603
20.664,6.9741,0.2,US-2026-120908
164.88,80.7912,0.0,US-2026-144225
11.76,5.7624,0.0,US-2026-147452
167.94,82.2906,0.0,US-2026-147452
159.98,47.994,0.0,US-2026-123029
108.608,9.5032,0.2,US-2026-129378
451.152,0.0,0.2,US-2026-156951
241.96,60.49,0.0,US-2026-129378
6.672,0.5004,0.2,US-2026-152275
81.088,27.3672,0.2,US-2026-156951
61.776,20.8494,0.2,US-2026-129378
1.44,0.504,0.2,US-2026-129378
104.85,50.328,0.0,US-2026-117807
19.44,9.3312,0.0,US-2026-156951
91.84,45.0016,0.0,US-2026-156951
104.75,21.9975,0.0,US-2026-139577
1704.89,767.2005,0.0,US-2026-113418
217.764,-384.7164,0.7,US-2026-141117
17.46,5.9364,0.0,US-2026-137414
11.808,1.3284,0.2,US-2026-162558
10.16,3.4544,0.0,US-2026-116113
157.74,56.7864,0.0,US-2026-126074
19.76,5.928,0.2,US-2026-162558
9.656,1.5691,0.2,US-2026-162558
2314.116,-1002.7836,0.4,US-2026-162558
21.984,-56.0592,0.8,US-2026-152926
15.224,-38.8212,0.8,US-2026-152926
56.98,22.792,0.0,US-2026-126074
95.144,10.7037,0.2,US-2026-141117
2.88,1.4112,0.0,US-2026-126074
27.36,-21.888,0.7,US-2026-162558
112.12,42.045,0.2,US-2026-105914
58.05,26.703,0.0,US-2026-126074
22.638,-16.6012,0.7,US-2026-141117
34.236,-26.2476,0.7,US-2026-162558
8.94,4.1124,0.0,US-2026-101308
20.736,7.2576,0.2,US-2026-162558
49.12,23.0864,0.0,US-2026-147564
1575.14,204.7682,0.0,US-2026-105914
39.072,4.3956,0.2,US-2026-141117
369.16,32.3015,0.2,US-2026-137414
65.99,17.1574,0.0,US-2026-123981
84.784,-20.1362,0.2,US-2026-101308
83.92,21.8192,0.0,US-2026-143035
171.288,-6.4233,0.2,US-2026-101749
17.92,1.12,0.2,US-2026-149853
6.63,3.1161,0.0,US-2026-143035
20.64,2.322,0.2,US-2026-144820
1793.98,843.1706,0.0,US-2026-141789
15.552,5.4432,0.2,US-2026-149853
22.58,5.8708,0.0,US-2026-134607
371.97,66.9546,0.0,US-2026-143035
19.98,8.5914,0.0,US-2026-163818
435.168,-59.8356,0.2,US-2026-131807
221.382,2.4598,0.1,US-2026-143112
72.9,26.973,0.0,US-2026-131807
206.352,5.1588,0.2,US-2026-131807
15.8,4.108,0.0,US-2026-131807
19.936,7.2268,0.2,US-2026-167661
39.92,13.473,0.2,US-2026-167661
75.792,25.5798,0.2,US-2026-103247
14.9,6.854,0.0,US-2026-131807
61.96,27.882,0.0,US-2026-167661
63.824,13.5626,0.2,US-2026-157672
5199.96,1351.9896,0.0,US-2026-143112
7.992,2.6973,0.2,US-2026-131807
87.8,43.9,0.0,US-2026-143112
160.93,3.2186,0.0,US-2026-103247
221.382,2.4598,0.1,CA-2026-131807
39.92,13.473,0.2,CA-2026-131807
61.96,27.882,0.0,CA-2026-131807
63.824,13.5626,0.2,CA-2026-131807
5199.96,1351.9896,0.0,CA-2026-131807
19.936,7.2268,0.2,CA-2026-131807
41.96,2.9372,0.0,US-2026-148054
227.84,66.0736,0.0,US-2026-148054
9.344,1.8688,0.2,US-2026-137421
19.152,1.197,0.2,US-2026-146269
40.99,20.0851,0.0,US-2026-109099
37.94,18.2112,0.0,US-2026-148054
143.7,68.976,0.0,US-2026-118577
17.04,7.668,0.0,US-2026-136868
6.48,3.1104,0.0,US-2026-118577
344.91,10.3473,0.0,US-2026-136868
290.336,32.6628,0.2,US-2026-146269
319.96,115.1856,0.0,US-2026-136868
307.666,-14.4784,0.15,US-2026-104003
154.764,-36.1116,0.4,US-2026-148404
4.24,-6.36,0.8,US-2026-128426
50.454,-33.636,0.7,US-2026-148404
18.936,5.9175,0.2,US-2026-148404
85.52,22.2352,0.0,US-2026-152709
580.672,65.3256,0.2,US-2026-148404
1115.91,200.8638,0.0,US-2026-108574
79.92,26.973,0.2,US-2026-108574
128.744,-28.9674,0.2,US-2026-108574
222.384,16.6788,0.2,US-2026-148404
145.764,3.2392,0.1,US-2026-168613
42.76,11.1176,0.0,US-2026-151596
40.68,0.4068,0.0,US-2026-105487
36.0,6.48,0.0,US-2026-105487
239.96,115.1808,0.0,US-2026-105487
103.192,11.6091,0.2,US-2026-105487
314.352,-15.7176,0.2,US-2026-141873
254.058,-32.6646,0.3,US-2026-163125
45.888,9.1776,0.2,US-2026-132430
66.645,-42.6528,0.5,US-2026-117247
652.45,-430.617,0.5,US-2026-117247
67.144,5.8751,0.2,US-2026-163125
12.816,4.3254,0.2,US-2026-141873
18.24,6.156,0.2,US-2026-141873
18.98,8.9206,0.0,US-2026-141873
35.2,16.544,0.0,US-2026-115595
10.816,3.5152,0.2,US-2026-162635
239.358,-47.8716,0.3,US-2026-111717
14.0,-6.3,0.6,CA-2026-126627
16.39,-26.23,0.8,CA-2026-126627
2154.9,129.294,0.0,US-2026-150091
254.604,-18.186,0.3,US-2026-152702
40.48,17.4064,0.0,US-2026-150091
673.344,-76.9536,0.3,US-2026-130505
5.88,1.5876,0.0,US-2026-112431
101.84,36.917,0.2,US-2026-126536
79.872,29.952,0.2,US-2026-168655
17.9,8.771,0.0,US-2026-150091
9.96,4.6812,0.0,US-2026-169607
10.368,3.7584,0.2,US-2026-152933
7.968,2.6892,0.2,US-2026-149146
39.984,-1.4994,0.2,US-2026-169362
435.84,130.752,0.0,US-2026-112431
45.0,4.95,0.0,US-2026-150091
595.0,95.2,0.0,US-2026-168655
791.88,128.6805,0.2,US-2026-152933
0.99,0.4356,0.0,US-2026-126536
369.544,27.7158,0.2,US-2026-152933
10.476,-6.8094,0.6,US-2026-163160
1504.52,346.0396,0.0,US-2026-103212
904.9,253.372,0.0,US-2026-116519
96.784,-145.176,0.8,US-2026-163160
5083.96,1906.485,0.2,US-2026-135909
11.07,5.2029,0.0,US-2026-103212
24.84,8.694,0.2,US-2026-132976
11.648,4.0768,0.2,US-2026-132976
63.312,20.5764,0.2,US-2026-163160
25.92,12.4416,0.0,US-2026-103212
18.176,5.9072,0.2,US-2026-132976
59.712,5.9712,0.2,US-2026-132976
348.56,104.568,0.0,US-2026-148831
209.94,39.8886,0.0,US-2026-135909
31.984,-7.996,0.2,US-2026-135909
9.46,3.6894,0.0,US-2026-168837
27.396,-42.4638,0.8,US-2026-126123
37.66,18.4534,0.0,US-2026-150707
13.456,-23.548,0.8,US-2026-126123
46.36,15.2988,0.0,US-2026-151183
22.72,9.3152,0.0,US-2026-142643
510.24,6.378,0.2,US-2026-113670
11.68,4.2048,0.0,US-2026-100237
87.92,26.376,0.0,US-2026-106033
13.05,6.003,0.0,US-2026-164819
14.73,7.2177,0.0,US-2026-154949
152.65,70.219,0.0,US-2026-142643
204.95,100.4255,0.0,US-2026-113670
547.3,175.136,0.0,US-2026-132234
1875.258,-968.8833,0.4,US-2026-159100
124.75,57.385,0.0,US-2026-158386
307.776,111.5688,0.2,US-2026-111577
18.528,4.4004,0.2,US-2026-159100
599.985,-479.988,0.7,US-2026-159282
10.64,2.7664,0.0,US-2026-123246
12.96,6.2208,0.0,US-2026-165603
49.96,9.4924,0.0,US-2026-165603
52.792,4.6193,0.2,US-2026-114804
328.3992,-91.7586,0.32,US-2026-106432
30.56,10.3904,0.0,US-2026-131492
56.56,14.7056,0.0,US-2026-125388
91.275,-67.5435,0.5,US-2026-117653
24.368,-3.3506,0.2,US-2026-131492
123.256,9.2442,0.2,US-2026-125199
2.072,-3.5224,0.8,US-2026-106432
39.624,13.8684,0.2,US-2026-125990
1633.188,-1306.5504,0.7,US-2026-120390
8.96,4.3008,0.0,US-2026-131492
31.5,15.12,0.0,US-2026-131492
29.472,9.9468,0.2,US-2026-107727
23.68,7.4,0.2,US-2026-125199
32.7,8.502,0.0,US-2026-125388
309.576,-56.7556,0.4,US-2026-125199
16.68,5.2125,0.2,US-2026-159457
24.368,-3.3506,0.2,CA-2026-125388
16.68,5.2125,0.2,CA-2026-125388
19.44,9.33,0.0,CA-2026-107004
43.936,6.0412,0.2,US-2026-103065
284.364,-75.8304,0.4,US-2026-147277
13.36,4.1416,0.0,US-2026-158743
4.448,1.112,0.2,US-2026-103065
20.928,7.5864,0.2,US-2026-146416
145.85,70.008,0.0,US-2026-158743
24.55,12.0295,0.0,US-2026-104822
3.75,1.8,0.0,US-2026-146416
45.528,15.9348,0.2,US-2026-158722
6.672,2.502,0.2,US-2026-103065
39.96,18.7812,0.0,US-2026-158743
14.352,4.485,0.2,US-2026-115252
665.408,66.5408,0.2,US-2026-147277
4.768,-0.7748,0.2,US-2026-103065
15.984,1.3986,0.2,US-2026-115252
478.48,47.848,0.2,US-2026-167094
683.952,42.747,0.2,US-2026-113558
45.696,5.1408,0.2,US-2026-113558
262.11,62.9064,0.0,US-2026-145884
161.568,16.1568,0.2,US-2026-117422
23.992,-62.3792,0.8,US-2026-100356
17.856,2.0088,0.2,US-2026-148166
38.82,19.41,0.0,US-2026-142125
6.216,-4.9728,0.7,US-2026-117422
21.9,10.512,0.0,US-2026-142125
8.559,-6.5619,0.7,US-2026-117331
4.064,1.3716,0.2,US-2026-117422
5.184,1.8144,0.2,US-2026-167094
71.376,-4.461,0.2,US-2026-113453
909.12,9.0912,0.0,US-2026-154410
28.4,6.745,0.2,US-2026-167094
1439.92,374.3792,0.0,US-2026-145884
329.988,-76.9972,0.4,US-2026-113453
579.136,-28.9568,0.2,US-2026-130141
177.225,-120.513,0.5,US-2026-101581
248.98,54.7756,0.0,US-2026-130211
36.44,12.0252,0.0,US-2026-111920
3.168,-2.5344,0.7,US-2026-130141
63.9,28.755,0.0,US-2026-127180
31.68,11.088,0.2,US-2026-156363
333.09,23.3163,0.0,US-2026-130211
11199.968,3919.9888,0.2,US-2026-127180
2399.6,647.892,0.0,US-2026-127180
52.99,0.5299,0.0,US-2026-127180
32.7,-6.54,0.4,US-2026-156363
210.68,50.5632,0.0,US-2026-125451
69.08,29.0136,0.0,US-2026-139913
35.0,14.7,0.0,US-2026-125451
240.744,-13.7568,0.3,US-2026-125451
637.896,-127.5792,0.3,US-2026-125451
2.22,0.666,0.0,US-2026-125451
10.272,0.8988,0.2,US-2026-105389
9.762,-15.1311,0.8,US-2026-106068
3.564,-6.237,0.8,US-2026-105389
26.4,11.88,0.0,US-2026-139913
43.44,21.2856,0.0,US-2026-125451
11.56,5.6644,0.0,US-2026-139913
259.136,-58.3056,0.2,US-2026-106068
