ProductID,Segment,Category,SubCategory,ProductName
OFF-BI-10002133,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10001051,Consumer,Technology,Sub Category,Product Name
TEC-PH-10001051,Consumer,Technology,Sub Category,Product Name
FUR-FU-10003374,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10002026,Home Office,Office Supplies,Sub Category,Product Name
TEC-AC-10001142,Corporate,Technology,Sub Category,Product Name
TEC-AC-10001142,Corporate,Technology,Sub Category,Product Name
TEC-AC-10001142,Consumer,Technology,Sub Category,Product Name
FUR-CH-10004860,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10004860,Consumer,Furniture,Sub Category,Product Name
TEC-AC-10000580,Corporate,Technology,Sub Category,Product Name
FUR-TA-10001857,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10001857,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10001857,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002372,Home Office,Furniture,Sub Category,Product Name
FUR-BO-10000468,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10000060,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000060,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000060,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10001973,Consumer,Furniture,Sub Category,Product Name
TEC-AC-10002942,Home Office,Technology,Sub Category,Product Name
FUR-BO-10001918,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10001918,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10001802,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10001802,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10001545,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10001545,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003966,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003966,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10002817,Consumer,Technology,Sub Category,Product Name
FUR-FU-10004306,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10004306,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002084,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002084,Corporate,Furniture,Sub Category,Product Name
TEC-AC-10000892,Home Office,Technology,Sub Category,Product Name
OFF-AP-10004540,Consumer,Office Supplies,Sub Category,Product Name
FUR-TA-10003473,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10003473,Home Office,Furniture,Sub Category,Product Name
FUR-FU-10004848,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003394,Consumer,Furniture,Sub Category,Product Name
OFF-AP-10003779,Home Office,Office Supplies,Sub Category,Product Name
FUR-FU-10000308,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10003748,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10003061,Consumer,Furniture,Sub Category,Product Name
TEC-MA-10003066,Home Office,Technology,Sub Category,Product Name
TEC-AC-10002800,Home Office,Technology,Sub Category,Product Name
TEC-PH-10002447,Corporate,Technology,Sub Category,Product Name
TEC-PH-10002447,Corporate,Technology,Sub Category,Product Name
OFF-AP-10004487,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10004487,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10002115,Corporate,Technology,Sub Category,Product Name
FUR-CH-10002965,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002965,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10002965,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002965,Home Office,Furniture,Sub Category,Product Name
FUR-CH-10002965,Home Office,Furniture,Sub Category,Product Name
TEC-AC-10001874,Consumer,Technology,Sub Category,Product Name
OFF-ST-10001272,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10004975,Consumer,Technology,Sub Category,Product Name
OFF-ST-10001963,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001963,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10001580,Corporate,Technology,Sub Category,Product Name
TEC-PH-10004667,Corporate,Technology,Sub Category,Product Name
FUR-TA-10001520,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10001520,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10001530,Corporate,Technology,Sub Category,Product Name
OFF-AP-10002867,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10004908,Consumer,Technology,Sub Category,Product Name
TEC-PH-10004908,Home Office,Technology,Sub Category,Product Name
FUR-FU-10002937,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10002937,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10002607,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10002607,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10004152,Corporate,Furniture,Sub Category,Product Name
OFF-ST-10001418,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001418,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000142,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10001433,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002842,Consumer,Technology,Sub Category,Product Name
TEC-PH-10000576,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001918,Corporate,Technology,Sub Category,Product Name
OFF-AP-10000179,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003282,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10004922,Home Office,Technology,Sub Category,Product Name
FUR-CH-10002439,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10002170,Corporate,Technology,Sub Category,Product Name
FUR-TA-10004767,Home Office,Furniture,Sub Category,Product Name
TEC-AC-10002001,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002001,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002001,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002001,Consumer,Technology,Sub Category,Product Name
FUR-CH-10004218,Consumer,Furniture,Sub Category,Product Name
OFF-AP-10000026,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10004536,Consumer,Technology,Sub Category,Product Name
OFF-AP-10002118,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002118,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003306,Home Office,Office Supplies,Sub Category,Product Name
TEC-MA-10003176,Home Office,Technology,Sub Category,Product Name
TEC-AC-10002049,Home Office,Technology,Sub Category,Product Name
TEC-AC-10002049,Home Office,Technology,Sub Category,Product Name
TEC-AC-10002049,Home Office,Technology,Sub Category,Product Name
TEC-AC-10002049,Consumer,Technology,Sub Category,Product Name
TEC-AC-10001465,Consumer,Technology,Sub Category,Product Name
OFF-ST-10001713,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002457,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002457,Home Office,Office Supplies,Sub Category,Product Name
FUR-CH-10000422,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10000422,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10004804,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10002200,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002200,Corporate,Technology,Sub Category,Product Name
TEC-PH-10002200,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002200,Corporate,Technology,Sub Category,Product Name
OFF-ST-10004337,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10001944,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001944,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001944,Consumer,Technology,Sub Category,Product Name
FUR-CH-10004626,Corporate,Furniture,Sub Category,Product Name
TEC-AC-10002567,Corporate,Technology,Sub Category,Product Name
FUR-FU-10001468,Consumer,Furniture,Sub Category,Product Name
TEC-MA-10003246,Consumer,Technology,Sub Category,Product Name
TEC-PH-10004447,Consumer,Technology,Sub Category,Product Name
TEC-PH-10004447,Home Office,Technology,Sub Category,Product Name
OFF-ST-10003641,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10000129,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10000576,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10000736,Consumer,Office Supplies,Sub Category,Product Name
FUR-BO-10003441,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10003968,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10000532,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10003198,Corporate,Technology,Sub Category,Product Name
TEC-AC-10003198,Consumer,Technology,Sub Category,Product Name
OFF-AP-10001205,Corporate,Office Supplies,Sub Category,Product Name
FUR-BO-10003159,Home Office,Furniture,Sub Category,Product Name
FUR-BO-10003159,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003159,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10004675,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10004675,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10003805,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10001005,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10003580,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003580,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001760,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001760,Consumer,Technology,Sub Category,Product Name
TEC-PH-10001760,Home Office,Technology,Sub Category,Product Name
FUR-BO-10004709,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10000563,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10003774,Home Office,Furniture,Sub Category,Product Name
TEC-AC-10003911,Consumer,Technology,Sub Category,Product Name
TEC-AC-10003911,Consumer,Technology,Sub Category,Product Name
TEC-AC-10003911,Corporate,Technology,Sub Category,Product Name
FUR-CH-10000665,Corporate,Furniture,Sub Category,Product Name
OFF-ST-10002344,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10001305,Consumer,Technology,Sub Category,Product Name
OFF-AP-10004233,Corporate,Office Supplies,Sub Category,Product Name
FUR-TA-10003008,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10004340,Home Office,Office Supplies,Sub Category,Product Name
TEC-CO-10001943,Consumer,Technology,Sub Category,Product Name
TEC-CO-10001943,Consumer,Technology,Sub Category,Product Name
FUR-TA-10001039,Home Office,Furniture,Sub Category,Product Name
FUR-CH-10004289,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10003817,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10002041,Home Office,Furniture,Sub Category,Product Name
FUR-TA-10002041,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10002041,Corporate,Furniture,Sub Category,Product Name
FUR-BO-10001608,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10001146,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10000277,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003965,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003965,Corporate,Furniture,Sub Category,Product Name
OFF-ST-10001128,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001128,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10003174,Consumer,Technology,Sub Category,Product Name
TEC-PH-10001299,Consumer,Technology,Sub Category,Product Name
TEC-AC-10001908,Corporate,Technology,Sub Category,Product Name
OFF-ST-10004186,Consumer,Office Supplies,Sub Category,Product Name
FUR-BO-10001337,Corporate,Furniture,Sub Category,Product Name
FUR-BO-10001337,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10001337,Consumer,Furniture,Sub Category,Product Name
OFF-PA-10004359,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10000994,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10000994,Home Office,Office Supplies,Sub Category,Product Name
TEC-PH-10002496,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002496,Home Office,Technology,Sub Category,Product Name
TEC-PH-10002496,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003012,Corporate,Technology,Sub Category,Product Name
TEC-PH-10003012,Consumer,Technology,Sub Category,Product Name
FUR-CH-10002880,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10002880,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10001835,Consumer,Technology,Sub Category,Product Name
TEC-PH-10001835,Corporate,Technology,Sub Category,Product Name
FUR-FU-10002116,Consumer,Furniture,Sub Category,Product Name
TEC-MA-10001031,Corporate,Technology,Sub Category,Product Name
TEC-PH-10000486,Home Office,Technology,Sub Category,Product Name
TEC-PH-10003505,Corporate,Technology,Sub Category,Product Name
TEC-PH-10003505,Corporate,Technology,Sub Category,Product Name
FUR-CH-10003956,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003034,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003034,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10001798,Consumer,Furniture,Sub Category,Product Name
OFF-SU-10003505,Corporate,Office Supplies,Sub Category,Product Name
FUR-BO-10001619,Home Office,Furniture,Sub Category,Product Name
TEC-AC-10004659,Corporate,Technology,Sub Category,Product Name
TEC-AC-10004659,Home Office,Technology,Sub Category,Product Name
TEC-AC-10004659,Home Office,Technology,Sub Category,Product Name
OFF-ST-10001932,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10000474,Consumer,Technology,Sub Category,Product Name
TEC-AC-10000474,Corporate,Technology,Sub Category,Product Name
TEC-PH-10002624,Corporate,Technology,Sub Category,Product Name
TEC-MA-10002859,Consumer,Technology,Sub Category,Product Name
FUR-CH-10001708,Corporate,Furniture,Sub Category,Product Name
TEC-PH-10002549,Corporate,Technology,Sub Category,Product Name
TEC-PH-10002549,Corporate,Technology,Sub Category,Product Name
FUR-FU-10004904,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10004904,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10000991,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10000991,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000991,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000991,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000991,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004584,Home Office,Office Supplies,Sub Category,Product Name
FUR-CH-10002602,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10002602,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002602,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002602,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10004086,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10004086,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002335,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10002335,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10004632,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004632,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004632,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004632,Home Office,Office Supplies,Sub Category,Product Name
TEC-PH-10004345,Consumer,Technology,Sub Category,Product Name
FUR-TA-10001705,Home Office,Furniture,Sub Category,Product Name
TEC-AC-10002402,Consumer,Technology,Sub Category,Product Name
OFF-ST-10003994,Consumer,Office Supplies,Sub Category,Product Name
TEC-MA-10002930,Consumer,Technology,Sub Category,Product Name
OFF-ST-10001370,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001370,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001370,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10001700,Consumer,Technology,Sub Category,Product Name
FUR-CH-10003199,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10001809,Corporate,Technology,Sub Category,Product Name
FUR-TA-10001086,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10002743,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002743,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10002743,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002743,Consumer,Office Supplies,Sub Category,Product Name
FUR-BO-10000780,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10002103,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002637,Corporate,Technology,Sub Category,Product Name
TEC-AC-10004595,Consumer,Technology,Sub Category,Product Name
FUR-FU-10003664,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003664,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10001488,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10000308,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10003660,Corporate,Furniture,Sub Category,Product Name
OFF-AP-10002684,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002684,Corporate,Office Supplies,Sub Category,Product Name
FUR-CH-10000454,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10000454,Home Office,Furniture,Sub Category,Product Name
TEC-PH-10002789,Consumer,Technology,Sub Category,Product Name
FUR-TA-10004534,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10004534,Home Office,Furniture,Sub Category,Product Name
TEC-PH-10002085,Home Office,Technology,Sub Category,Product Name
TEC-AC-10001838,Home Office,Technology,Sub Category,Product Name
FUR-BO-10002202,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10003396,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10001079,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002262,Corporate,Technology,Sub Category,Product Name
TEC-AC-10003095,Consumer,Technology,Sub Category,Product Name
OFF-ST-10003282,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10001564,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10001564,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10001564,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10002615,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002615,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10002615,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10004886,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10000526,Consumer,Technology,Sub Category,Product Name
TEC-PH-10000526,Home Office,Technology,Sub Category,Product Name
TEC-PH-10003811,Consumer,Technology,Sub Category,Product Name
FUR-CH-10004477,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10003601,Corporate,Technology,Sub Category,Product Name
TEC-PH-10003601,Corporate,Technology,Sub Category,Product Name
FUR-TA-10002855,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10002855,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10000553,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10004864,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10001889,Corporate,Furniture,Sub Category,Product Name
OFF-ST-10001837,Corporate,Office Supplies,Sub Category,Product Name
FUR-TA-10004147,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10003469,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10001482,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10001482,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10001482,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10001482,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10004698,Home Office,Furniture,Sub Category,Product Name
FUR-CH-10004698,Corporate,Furniture,Sub Category,Product Name
TEC-PH-10001557,Consumer,Technology,Sub Category,Product Name
FUR-TA-10002533,Consumer,Furniture,Sub Category,Product Name
OFF-SU-10000157,Home Office,Office Supplies,Sub Category,Product Name
OFF-SU-10000157,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10000157,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10004487,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10001809,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001809,Home Office,Office Supplies,Sub Category,Product Name
TEC-PH-10004042,Corporate,Technology,Sub Category,Product Name
OFF-AP-10001205,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10001522,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001522,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10003773,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10003773,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10003535,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10000513,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10000513,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10000513,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10000617,Home Office,Furniture,Sub Category,Product Name
FUR-TA-10000617,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10001797,Corporate,Furniture,Sub Category,Product Name
TEC-AC-10001142,Home Office,Technology,Sub Category,Product Name
OFF-BI-10003091,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001526,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10001526,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001526,Home Office,Office Supplies,Sub Category,Product Name
FUR-CH-10002372,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10004459,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10004459,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10000595,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10000595,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10004071,Corporate,Furniture,Sub Category,Product Name
OFF-ST-10002790,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10001539,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002567,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003645,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003645,Home Office,Technology,Sub Category,Product Name
FUR-TA-10004607,Consumer,Furniture,Sub Category,Product Name
FUR-TA-10001539,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10001539,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10001270,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10001270,Consumer,Furniture,Sub Category,Product Name
OFF-AP-10001394,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10000576,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10000576,Corporate,Office Supplies,Sub Category,Product Name
FUR-CH-10004875,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10002961,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10003174,Consumer,Technology,Sub Category,Product Name
FUR-CH-10003981,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10003981,Corporate,Furniture,Sub Category,Product Name
TEC-PH-10002310,Consumer,Technology,Sub Category,Product Name
FUR-CH-10002044,Home Office,Furniture,Sub Category,Product Name
TEC-CO-10002313,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001336,Corporate,Technology,Sub Category,Product Name
TEC-AC-10001990,Consumer,Technology,Sub Category,Product Name
TEC-AC-10001990,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003437,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003437,Consumer,Technology,Sub Category,Product Name
OFF-ST-10000877,Corporate,Office Supplies,Sub Category,Product Name
FUR-CH-10003606,Corporate,Furniture,Sub Category,Product Name
TEC-AC-10000420,Corporate,Technology,Sub Category,Product Name
TEC-PH-10000730,Corporate,Technology,Sub Category,Product Name
OFF-ST-10000689,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000689,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10004983,Home Office,Furniture,Sub Category,Product Name
FUR-FU-10004845,Consumer,Furniture,Sub Category,Product Name
TEC-AC-10001606,Consumer,Technology,Sub Category,Product Name
FUR-FU-10001290,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10002647,Corporate,Furniture,Sub Category,Product Name
FUR-CH-10002647,Corporate,Furniture,Sub Category,Product Name
TEC-PH-10003273,Home Office,Technology,Sub Category,Product Name
OFF-BI-10001718,Consumer,Office Supplies,Sub Category,Product Name
FUR-BO-10003450,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10004318,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10003968,Corporate,Furniture,Sub Category,Product Name
OFF-ST-10001490,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001490,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001490,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001490,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10001254,Consumer,Technology,Sub Category,Product Name
FUR-CH-10002073,Consumer,Furniture,Sub Category,Product Name
OFF-AP-10000179,Corporate,Office Supplies,Sub Category,Product Name
TEC-MA-10004002,Corporate,Technology,Sub Category,Product Name
FUR-TA-10002645,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10002597,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003691,Consumer,Technology,Sub Category,Product Name
TEC-PH-10003691,Corporate,Technology,Sub Category,Product Name
FUR-FU-10004188,Home Office,Furniture,Sub Category,Product Name
FUR-BO-10003546,Consumer,Furniture,Sub Category,Product Name
FUR-CH-10004218,Home Office,Furniture,Sub Category,Product Name
OFF-AP-10002518,Consumer,Office Supplies,Sub Category,Product Name
TEC-MA-10004521,Consumer,Technology,Sub Category,Product Name
TEC-AC-10000990,Corporate,Technology,Sub Category,Product Name
FUR-TA-10004289,Consumer,Furniture,Sub Category,Product Name
TEC-AC-10000844,Consumer,Technology,Sub Category,Product Name
OFF-PA-10003395,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002457,Home Office,Office Supplies,Sub Category,Product Name
TEC-PH-10001468,Home Office,Technology,Sub Category,Product Name
FUR-CH-10001802,Corporate,Furniture,Sub Category,Product Name
TEC-PH-10002555,Home Office,Technology,Sub Category,Product Name
FUR-CH-10002084,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10003718,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10003718,Corporate,Office Supplies,Sub Category,Product Name
FUR-TA-10002774,Consumer,Furniture,Sub Category,Product Name
OFF-AP-10001391,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002734,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10004145,Consumer,Technology,Sub Category,Product Name
TEC-CO-10001046,Consumer,Technology,Sub Category,Product Name
FUR-TA-10002530,Home Office,Furniture,Sub Category,Product Name
OFF-ST-10003208,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10003208,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003208,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003208,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10003174,Corporate,Technology,Sub Category,Product Name
OFF-ST-10000736,Consumer,Office Supplies,Sub Category,Product Name
FUR-CH-10004477,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10002213,Consumer,Furniture,Sub Category,Product Name
FUR-BO-10002213,Consumer,Furniture,Sub Category,Product Name
TEC-MA-10003589,Consumer,Technology,Sub Category,Product Name
TEC-AC-10001908,Consumer,Technology,Sub Category,Product Name
TEC-CO-10004202,Consumer,Technology,Sub Category,Product Name
TEC-CO-10004202,Home Office,Technology,Sub Category,Product Name
TEC-CO-10004202,Consumer,Technology,Sub Category,Product Name
TEC-CO-10004202,Corporate,Technology,Sub Category,Product Name
TEC-PH-10002398,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002398,Consumer,Technology,Sub Category,Product Name
OFF-AP-10000828,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10000828,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10000828,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10000828,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003716,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10002402,Home Office,Technology,Sub Category,Product Name
FUR-CH-10004287,Corporate,Furniture,Sub Category,Product Name
